"","Outcome","Arm","Group","Coefficient","Estimate","Std..Error","Pr...z..","EstOverSE"
"1833","GrK+ %of Ki67+CD4","A","FA - FA","GenderM",-0.499833675216822,0.29044546127201,0.085265171845604,-1.72092093650833
"1834","GrK+ %of Ki67+CD4","A","FA - FA","FA1:Time56",-0.411957505187009,0.576369418896232,0.474766256245063,-0.714745598362805
"1835","GrK+ %of Ki67+CD4","A","FA - FA","FA2:Time56",0.254608209541967,0.770337754611789,0.741010834440297,0.330515034499739
"1836","GrK+ %of Ki67+CD4","A","FA - FA","FA3:Time56",0.480542000662394,0.588173366798401,0.413924191858083,0.817007412760159
"1837","GrK+ %of Ki67+CD4","A","FA - FA","FA1:Time365",0.24717732131779,0.490936671446958,0.614626085234823,0.503481071375814
"1838","GrK+ %of Ki67+CD4","A","FA - FA","FA2:Time365",0.387515390272146,0.726323926081189,0.593666953722319,0.53352970535192
"1839","GrK+ %of Ki67+CD4","A","FA - FA","FA3:Time365",0.852340349217726,0.541679279684498,0.115599670173896,1.57351477374983
"1840","GrK+ %of Ki67+CD4","A","FA - FA","Time56:GenderM",0.477341555685372,0.456605011038084,0.295831380940064,1.04541462346229
"1841","GrK+ %of Ki67+CD4","A","FA - FA","Time365:GenderM",1.12312204446741,0.42508123596501,0.00823851916552289,2.64213507782276
"1842","GrK+ %of Ki67+CD4","A","FA - BA","(Intercept)",3.14709108020681,0.237908871824473,6.03653690507226e-40,13.2281367065988
"1843","GrK+ %of Ki67+CD4","A","FA - BA","FA0",0.0246576900974449,0.384667099503659,0.948889506796987,0.0641013752651605
"1844","GrK+ %of Ki67+CD4","A","FA - BA","FA1",-0.401886026493088,0.325474370505638,0.216916071964571,-1.23477011682591
"1845","GrK+ %of Ki67+CD4","A","FA - BA","FA2",-0.76502230799923,0.444346896229607,0.0851278515513287,-1.72167807289897
"1846","GrK+ %of Ki67+CD4","A","FA - BA","Time56",-2.42332682779844,0.429538529795205,1.68380882951343e-08,-5.64169838024504
"1847","GrK+ %of Ki67+CD4","A","FA - BA","Time365",-1.61619918111468,0.307562763031306,1.48137322528305e-07,-5.2548597404497
"1848","GrK+ %of Ki67+CD4","A","FA - BA","GenderM",-0.49982118590011,0.29044544423565,0.0852729578205973,-1.72087803689076
"1849","GrK+ %of Ki67+CD4","A","FA - BA","FA0:Time56",-0.480572212563174,0.58817321988802,0.413894721890913,-0.817058982479122
"1850","GrK+ %of Ki67+CD4","A","FA - BA","FA1:Time56",-0.892529475476221,0.56575764694743,0.114661509653158,-1.57758269869069
"1851","GrK+ %of Ki67+CD4","A","FA - BA","FA2:Time56",-0.225883255240537,0.761344392472049,0.766703204916702,-0.296689983500245
"1852","GrK+ %of Ki67+CD4","A","FA - BA","FA0:Time365",-0.852372709124638,0.541678627483669,0.115585410872044,-1.57357640836648
"1853","GrK+ %of Ki67+CD4","A","FA - BA","FA1:Time365",-0.605228350726113,0.477519256093901,0.204996998377825,-1.26744281618477
"1854","GrK+ %of Ki67+CD4","A","FA - BA","FA2:Time365",-0.464798180530994,0.662442762383897,0.482901966338139,-0.701642778703401
"1855","GrK+ %of Ki67+CD4","A","FA - BA","Time56:GenderM",0.477330027946928,0.456605064722268,0.295843101274293,1.0453892539218
"1856","GrK+ %of Ki67+CD4","A","FA - BA","Time365:GenderM",1.12316304465624,0.425080779904369,0.0082361042671429,2.64223436521623
"1857","NK %Ki67+","A","MVA85A","(Intercept)",3.02304206600598,0.180647639828431,7.35115470694142e-63,16.7344675461971
"1858","NK %Ki67+","A","MVA85A","TreatmentMVA85A",-0.283478041737525,0.216032221738163,0.189451786889011,-1.31220259393114
"1859","NK %Ki67+","A","MVA85A","Time56",-0.931399032349592,0.280612857199421,0.000902886097576545,-3.31916021826356
"1860","NK %Ki67+","A","MVA85A","Time365",-0.261372703543348,0.255414872128119,0.306153689949072,-1.02332609438749
"1861","NK %Ki67+","A","MVA85A","GenderM",0.118337017011073,0.21497798255182,0.582003150035588,0.550461101208576
"1862","NK %Ki67+","A","MVA85A","TreatmentMVA85A:Time56",0.724694121208303,0.316391527439084,0.0219924716317094,2.29049787481376
"1863","NK %Ki67+","A","MVA85A","TreatmentMVA85A:Time365",0.398511604662117,0.300399558588563,0.184639327863521,1.32660516058857
"1864","NK %Ki67+","A","MVA85A","Time56:GenderM",0.121187027904695,0.320539547066101,0.705377107400164,0.378072000830848
"1865","NK %Ki67+","A","MVA85A","Time365:GenderM",-0.0378426886101689,0.298583977688561,0.89914577405929,-0.126740520047733
"1866","NK %Ki67+","A","QFT","(Intercept)",2.7108671351998,0.184279159861756,5.50718070311146e-49,14.710654949987
"1867","NK %Ki67+","A","QFT","QFTPositive",0.390572188504759,0.211440918057898,0.0647191702868175,1.84719302248683
"1868","NK %Ki67+","A","QFT","Time56",-0.186096584160011,0.269309257846804,0.489556470862878,-0.691014433175822
"1869","NK %Ki67+","A","QFT","Time365",0.0979601747741427,0.258231680042423,0.704428012276914,0.379349949464178
"1870","NK %Ki67+","A","QFT","GenderM",0.135499090189813,0.210901906927941,0.520565162650844,0.642474466748698
"1871","NK %Ki67+","A","QFT","QFTPositive:Time56",-1.14095925951342,0.329942054719526,0.000544081191791272,-3.45805950830766
"1872","NK %Ki67+","A","QFT","QFTPositive:Time365",-0.374655898227595,0.296036961639581,0.205666587468774,-1.26557135349785
"1873","NK %Ki67+","A","QFT","Time56:GenderM",0.15158546870729,0.314600071162893,0.629922839980495,0.481835455875667
"1874","NK %Ki67+","A","QFT","Time365:GenderM",-0.0492008957664941,0.294505749288189,0.867320794403296,-0.16706259855847
"1875","NK %Ki67+","A","FA - FA","(Intercept)",3.43381335129347,0.282358185578142,5.00206907800935e-34,12.1611964047105
"1876","NK %Ki67+","A","FA - FA","FA1",-0.475264234672736,0.274774929672181,0.0836929717180943,-1.72964919048382
"1877","NK %Ki67+","A","FA - FA","FA2",-0.695244363426716,0.394795161815495,0.078234080165074,-1.76102554101622
"1878","NK %Ki67+","A","FA - FA","FA3",-0.645347090907447,0.326887736075844,0.0483571554068175,-1.97421628187885
"1879","NK %Ki67+","A","FA - FA","Time56",-1.16205343776048,0.394411496752825,0.00321603364911078,-2.94629707127613
"1880","NK %Ki67+","A","FA - FA","Time365",-0.90505776156007,0.377394625799525,0.0164770620558111,-2.39817342295924
"1881","NK %Ki67+","A","FA - FA","GenderM",-0.154254732879852,0.246007658042603,0.530638102027384,-0.627032240000994
"1882","NK %Ki67+","A","FA - FA","FA1:Time56",0.237353565610602,0.392950298583411,0.545824040829768,0.6040294827775
"1883","NK %Ki67+","A","FA - FA","FA2:Time56",0.79943755012583,0.564916721029452,0.157026776870435,1.41514230392935
"1884","NK %Ki67+","A","FA - FA","FA3:Time56",0.85820945269173,0.447189151567426,0.0549692031842325,1.91911957095482
"1885","NK %Ki67+","A","FA - FA","FA1:Time365",0.5640733894644,0.382523610330793,0.140317250147339,1.4746106494619
"1886","NK %Ki67+","A","FA - FA","FA2:Time365",1.50671057218945,0.509410285635279,0.00309888805179648,2.95775451473354
"1887","NK %Ki67+","A","FA - FA","FA3:Time365",0.906312870118585,0.440400381168934,0.0395969158527791,2.05792934990883
"1888","NK %Ki67+","A","FA - FA","Time56:GenderM",0.505930124672956,0.34406745643366,0.141442959709957,1.47043876197139
"1889","NK %Ki67+","A","FA - FA","Time365:GenderM",0.36488051426133,0.336088487822059,0.277625905898611,1.08566799364611
"1890","NK %Ki67+","A","FA - BA","(Intercept)",2.78845594255027,0.212833379778024,3.22426147084634e-39,13.1015912328156
"1891","NK %Ki67+","A","FA - BA","FA0",0.64534820714847,0.326888479568358,0.0483572776486334,1.97421520636219
"1892","NK %Ki67+","A","FA - BA","FA1",0.170082936627407,0.290051066444863,0.557613713491103,0.586389626875374
"1893","NK %Ki67+","A","FA - BA","FA2",-0.0498924959653153,0.385151788522622,0.896930513210027,-0.129539826769842
"1894","NK %Ki67+","A","FA - BA","Time56",-0.303848280840766,0.321934710589859,0.345261857137424,-0.943819572248189
"1895","NK %Ki67+","A","FA - BA","Time365",0.00124444841122267,0.286521565785581,0.996534560847041,0.00434329753786824
"1896","NK %Ki67+","A","FA - BA","GenderM",-0.154257339689146,0.246008288524914,0.530632209579078,-0.627041229440219
"1897","NK %Ki67+","A","FA - BA","FA0:Time56",-0.858204343151056,0.447189144902635,0.0549706452640085,-1.91910817365191
"1898","NK %Ki67+","A","FA - BA","FA1:Time56",-0.620857042210874,0.416241846022762,0.135809896102353,-1.49157766847143
"1899","NK %Ki67+","A","FA - BA","FA2:Time56",-0.058782234492494,0.561293715255258,0.916592963375491,-0.104726336488129
"1900","NK %Ki67+","A","FA - BA","FA0:Time365",-0.906279457197334,0.440399977584675,0.0396040193806365,-2.05785536631433
"1901","NK %Ki67+","A","FA - BA","FA1:Time365",-0.342213035098354,0.413415371166853,0.407800502685865,-0.827770467586793
"1902","NK %Ki67+","A","FA - BA","FA2:Time365",0.600427784490872,0.50089172458192,0.230637726655924,1.19871771687191
"1903","NK %Ki67+","A","FA - BA","Time56:GenderM",0.50593942863894,0.344067613938641,0.141435823054777,1.47046512994148
"1904","NK %Ki67+","A","FA - BA","Time365:GenderM",0.364877602036576,0.336088106304085,0.277629195468085,1.08566056100314
"1905","Perf+ %of Ki67+ gd","A","MVA85A","(Intercept)",3.62119489676926,0.169897427395292,8.41747293953649e-101,21.3140066467517
"1906","Perf+ %of Ki67+ gd","A","MVA85A","TreatmentMVA85A",-0.127080901428201,0.21208577592905,0.549042338147604,-0.599195777611761
"1907","Perf+ %of Ki67+ gd","A","MVA85A","Time56",-0.422660368721969,0.222123019343413,0.0570638925774099,-1.90282110323971
"1908","Perf+ %of Ki67+ gd","A","MVA85A","Time365",0.199444647679494,0.197245499612326,0.311944980338616,1.0111492940092
"1909","Perf+ %of Ki67+ gd","A","MVA85A","GenderM",-0.530890042339469,0.215297680979473,0.013669165340818,-2.46584189817671
"1910","Perf+ %of Ki67+ gd","A","MVA85A","TreatmentMVA85A:Time56",0.416091265740825,0.270433782704071,0.123900309574653,1.53860683225418
"1911","Perf+ %of Ki67+ gd","A","MVA85A","TreatmentMVA85A:Time365",0.0941306007554163,0.247227134572984,0.703392157810446,0.380745426338418
"1912","Perf+ %of Ki67+ gd","A","MVA85A","Time56:GenderM",0.374849039336364,0.273869465095576,0.171088614375685,1.36871424934338
"1913","Perf+ %of Ki67+ gd","A","MVA85A","Time365:GenderM",0.410804392167119,0.249059158558994,0.0990606051112062,1.64942495808606
"1914","Perf+ %of Ki67+ gd","A","QFT","(Intercept)",3.46071245258358,0.174496174510251,1.55782397549733e-87,19.8325978337151
"1915","Perf+ %of Ki67+ gd","A","QFT","QFTPositive",0.210358261205309,0.215038909309229,0.327958859810443,0.978233482866165
"1916","Perf+ %of Ki67+ gd","A","QFT","Time56",-0.155684197154795,0.226022315057768,0.490949061737914,-0.688800117435326
"1917","Perf+ %of Ki67+ gd","A","QFT","Time365",0.310447011487507,0.212783483377309,0.144570399144395,1.45898077501166
"1918","Perf+ %of Ki67+ gd","A","QFT","GenderM",-0.504971183741934,0.21707756208712,0.0200065673819611,-2.32622468617587
"1919","Perf+ %of Ki67+ gd","A","QFT","QFTPositive:Time56",-0.192033520053646,0.276532693331278,0.487410495500407,-0.694433333506776
"1920","Perf+ %of Ki67+ gd","A","QFT","QFTPositive:Time365",-0.132764039378566,0.252846064706655,0.59952860226805,-0.525078527651181
"1921","Perf+ %of Ki67+ gd","A","QFT","Time56:GenderM",0.413362162522202,0.275227306444301,0.133124559319939,1.50189371782358
"1922","Perf+ %of Ki67+ gd","A","QFT","Time365:GenderM",0.398080349567315,0.254911626963474,0.118372676121725,1.56164061368748
"1923","Perf+ %of Ki67+ gd","A","FA - FA","(Intercept)",3.46590297129152,0.293133852534478,2.94709662267478e-32,11.8236189417388
"1924","Perf+ %of Ki67+ gd","A","FA - FA","FA1",-0.0555324707778286,0.307100212190963,0.856502191954208,-0.18082850018774
"1925","Perf+ %of Ki67+ gd","A","FA - FA","FA2",-0.169463375404531,0.408069287031792,0.677936291373965,-0.415280886824811
"1926","Perf+ %of Ki67+ gd","A","FA - FA","FA3",0.270737451185015,0.317357282070245,0.393603932067073,0.853099854583102
"1927","Perf+ %of Ki67+ gd","A","FA - FA","Time56",-0.204317490900799,0.354460519912067,0.56433255310614,-0.576418188833797
"1928","Perf+ %of Ki67+ gd","A","FA - FA","Time365",0.385229668230348,0.325438322308383,0.236521707980315,1.1837255843069
"1929","Perf+ %of Ki67+ gd","A","FA - FA","GenderM",-0.446767000313948,0.236057279177355,0.0584082684206168,-1.89262115479304
"1930","Perf+ %of Ki67+ gd","A","FA - FA","FA1:Time56",0.0218524384444676,0.369691043907789,0.952864491914545,0.0591100022696741
"1931","Perf+ %of Ki67+ gd","A","FA - FA","FA2:Time56",0.474252618231801,0.486108226795199,0.329257184691866,0.975611174816852
"1932","Perf+ %of Ki67+ gd","A","FA - FA","FA3:Time56",-0.233879050928248,0.392998842360163,0.551767376736727,-0.59511384187211
"1933","Perf+ %of Ki67+ gd","A","FA - FA","FA1:Time365",-0.0366947889492886,0.349081193330597,0.916282012680909,-0.105118206452723
"1934","Perf+ %of Ki67+ gd","A","FA - FA","FA2:Time365",0.365888843112151,0.449371078493634,0.415516478148383,0.814224280607179
"1935","Perf+ %of Ki67+ gd","A","FA - FA","FA3:Time365",-0.379986554367929,0.359935688422595,0.291102188805132,-1.05570680149336
"1936","Perf+ %of Ki67+ gd","A","FA - FA","Time56:GenderM",0.383594933788422,0.293922131684885,0.191862088856449,1.30509033664629
"1937","Perf+ %of Ki67+ gd","A","FA - FA","Time365:GenderM",0.316375331584772,0.273301409449671,0.247024889203029,1.15760592754292
"1938","Perf+ %of Ki67+ gd","A","FA - BA","(Intercept)",3.73663503187642,0.182224349880846,1.91555413093444e-93,20.5056845274507
"1939","Perf+ %of Ki67+ gd","A","FA - BA","FA0",-0.270729371845675,0.317357036042925,0.393617682165752,-0.853075057737359
"1940","Perf+ %of Ki67+ gd","A","FA - BA","FA1",-0.326267220916587,0.263951824299578,0.216426504990977,-1.23608625089964
"1941","Perf+ %of Ki67+ gd","A","FA - BA","FA2",-0.440188004126037,0.364136488792447,0.226718779733328,-1.20885442045589
"1942","Perf+ %of Ki67+ gd","A","FA - BA","Time56",-0.438183931083636,0.250866274307038,0.080692289313093,-1.74668329688405
"1943","Perf+ %of Ki67+ gd","A","FA - BA","Time365",0.00526471279215403,0.214645537708676,0.980431869418715,0.0245274737520958
"1944","Perf+ %of Ki67+ gd","A","FA - BA","GenderM",-0.446764427489024,0.23605713417977,0.0584095641902532,-1.89261141816959
"1945","Perf+ %of Ki67+ gd","A","FA - BA","FA0:Time56",0.233886907216478,0.392999176019375,0.551754352850761,0.595133327213254
"1946","Perf+ %of Ki67+ gd","A","FA - BA","FA1:Time56",0.255723154016383,0.34738483922896,0.461646765941641,0.73613792295592
"1947","Perf+ %of Ki67+ gd","A","FA - BA","FA2:Time56",0.708093892079404,0.454000213444436,0.118836125266929,1.55967744311659
"1948","Perf+ %of Ki67+ gd","A","FA - BA","FA0:Time365",0.379957975694529,0.35993612075065,0.291139056158839,1.05562613416548
"1949","Perf+ %of Ki67+ gd","A","FA - BA","FA1:Time365",0.343277292458996,0.321051996613346,0.284967634825872,1.06922646823597
"1950","Perf+ %of Ki67+ gd","A","FA - BA","FA2:Time365",0.745857169572866,0.411325640072,0.0697854184875063,1.81330093947537
"1951","Perf+ %of Ki67+ gd","A","FA - BA","Time56:GenderM",0.383581732284897,0.293922574586661,0.191878051192129,1.30504345514911
"1952","Perf+ %of Ki67+ gd","A","FA - BA","Time365:GenderM",0.316378259693734,0.273301605748785,0.247020854506218,1.15761580992884
"1953","Perf+ %of Ki67+CD4","A","MVA85A","(Intercept)",1.35012357380238,0.208748928633895,9.95116995011978e-11,6.46769103265785
"1954","Perf+ %of Ki67+CD4","A","MVA85A","TreatmentMVA85A",-0.0334724780667862,0.244467882109824,0.891094238073974,-0.136919736768322
"1955","Perf+ %of Ki67+CD4","A","MVA85A","Time56",-1.33183346994547,0.306080406309013,1.35361379986188e-05,-4.35125360033949
"1956","Perf+ %of Ki67+CD4","A","MVA85A","Time365",-0.752365411781237,0.253332644664119,0.00297924301855282,-2.96987154094871
"1957","Perf+ %of Ki67+CD4","A","MVA85A","GenderM",0.00564032177492789,0.243545358857712,0.98152326357499,0.0231592250469579
"1958","Perf+ %of Ki67+CD4","A","MVA85A","TreatmentMVA85A:Time56",-0.511023543167733,0.404255918708166,0.206190908477731,-1.26410899511565
"1959","Perf+ %of Ki67+CD4","A","MVA85A","TreatmentMVA85A:Time365",0.243024654901218,0.298318402152583,0.415273509358021,0.814648553852592
"1960","Perf+ %of Ki67+CD4","A","MVA85A","Time56:GenderM",-0.260123853380225,0.400693429122259,0.516219306624445,-0.649184225331673
"1961","Perf+ %of Ki67+CD4","A","MVA85A","Time365:GenderM",0.101437119613776,0.298612289987395,0.734086182692581,0.339695059496907
"1962","Perf+ %of Ki67+CD4","A","QFT","(Intercept)",1.38425841171135,0.201334151672132,6.18041286628982e-12,6.87542774146724
"1963","Perf+ %of Ki67+CD4","A","QFT","QFTPositive",-0.101668021014292,0.249516158781208,0.683669675561607,-0.407460669124202
"1964","Perf+ %of Ki67+CD4","A","QFT","Time56",-1.52553135818556,0.318832829281197,1.71211039232473e-06,-4.78473738612441
"1965","Perf+ %of Ki67+CD4","A","QFT","Time365",-0.853489937129373,0.270973682972802,0.00163429676214944,-3.14971523347173
"1966","Perf+ %of Ki67+CD4","A","QFT","GenderM",-0.0077637549798058,0.244075961762739,0.97462455648704,-0.0318087652865741
"1967","Perf+ %of Ki67+CD4","A","QFT","QFTPositive:Time56",0.0855220434478288,0.399044787571942,0.83029993675869,0.214316904045289
"1968","Perf+ %of Ki67+CD4","A","QFT","QFTPositive:Time365",0.393899612379608,0.306308416736958,0.198457887016753,1.28595752142805
"1969","Perf+ %of Ki67+CD4","A","QFT","Time56:GenderM",-0.387668528374436,0.391932708626801,0.322604373965776,-0.989120121494057
"1970","Perf+ %of Ki67+CD4","A","QFT","Time365:GenderM",0.185847024327982,0.303900828670067,0.54084320943668,0.611538392775325
"1971","Perf+ %of Ki67+CD4","A","FA - FA","(Intercept)",1.81769747663026,0.325138883311973,2.26382398750115e-08,5.59052629483926
"1972","Perf+ %of Ki67+CD4","A","FA - FA","FA1",-0.676438983348166,0.322699670178195,0.0360655700304606,-2.09618740228224
"1973","Perf+ %of Ki67+CD4","A","FA - FA","FA2",-0.618423619135904,0.442641735845344,0.162377490406905,-1.39711999356513
"1974","Perf+ %of Ki67+CD4","A","FA - FA","FA3",-0.377568798291422,0.364488476432388,0.300254960563725,-1.0358867912288
"1975","Perf+ %of Ki67+CD4","A","FA - FA","Time56",-1.77880670350443,0.490250067820826,0.000285220666386621,-3.6283660528825
"1976","Perf+ %of Ki67+CD4","A","FA - FA","Time365",-0.874728158839859,0.399238934271949,0.0284525802327936,-2.19098911391248
"1977","Perf+ %of Ki67+CD4","A","FA - FA","GenderM",-0.155497184098311,0.278466911322638,0.576568181755749,-0.558404527704008
"1978","Perf+ %of Ki67+CD4","A","FA - FA","FA1:Time56",-0.127235109556245,0.530048101354316,0.810295790953468,-0.240044458665447
"1979","Perf+ %of Ki67+CD4","A","FA - FA","FA2:Time56",0.919308683216068,0.620581458302792,0.138508893539444,1.48136666172763
"1980","Perf+ %of Ki67+CD4","A","FA - FA","FA3:Time56",0.375694647348294,0.575196784395575,0.513654125631346,0.653158462530487
"1981","Perf+ %of Ki67+CD4","A","FA - FA","FA1:Time365",0.300580619485106,0.391279463719236,0.442368775123744,0.768199323900086
"1982","Perf+ %of Ki67+CD4","A","FA - FA","FA2:Time365",0.326279349752971,0.536809945183545,0.54331238779628,0.607811670928358
"1983","Perf+ %of Ki67+CD4","A","FA - FA","FA3:Time365",0.175690960224111,0.445104294480409,0.693050547339799,0.394718636514624
"1984","Perf+ %of Ki67+CD4","A","FA - FA","Time56:GenderM",-0.233695060590506,0.435610852665963,0.5916291540774,-0.536476672149647
"1985","Perf+ %of Ki67+CD4","A","FA - FA","Time365:GenderM",0.225126121293067,0.348846229816776,0.51870372780768,0.645344859857907
"1986","Perf+ %of Ki67+CD4","A","FA - BA","(Intercept)",1.44011997860341,0.226641279984894,2.09538409556325e-10,6.35418216266428
"1987","Perf+ %of Ki67+CD4","A","FA - BA","FA0",0.377585760026148,0.364489252743901,0.30023427778373,1.03593112055748
"1988","Perf+ %of Ki67+CD4","A","FA - BA","FA1",-0.298864994306823,0.321085933485971,0.351959918158494,-0.930794417127217
"1989","Perf+ %of Ki67+CD4","A","FA - BA","FA2",-0.240855684077439,0.419396866687358,0.565771159604114,-0.574290613994946
"1990","Perf+ %of Ki67+CD4","A","FA - BA","Time56",-1.40310809513686,0.387429818356634,0.00029280918755255,-3.62158003503304
"1991","Perf+ %of Ki67+CD4","A","FA - BA","Time365",-0.699033356054062,0.279653862706168,0.0124320351677122,-2.49963776394727
"1992","Perf+ %of Ki67+CD4","A","FA - BA","GenderM",-0.155485327373564,0.278467440356008,0.576597974723817,-0.558360888349402
"1993","Perf+ %of Ki67+CD4","A","FA - BA","FA0:Time56",-0.37572595681037,0.575198556164616,0.513620335055391,-0.653210883065641
"1994","Perf+ %of Ki67+CD4","A","FA - BA","FA1:Time56",-0.502960188936417,0.550196381528273,0.360639783310489,-0.914146668030333
"1995","Perf+ %of Ki67+CD4","A","FA - BA","FA2:Time56",0.543637284835158,0.619454994887655,0.380157690735647,0.877605781407497
"1996","Perf+ %of Ki67+CD4","A","FA - BA","FA0:Time365",-0.17568578428275,0.445105380614099,0.693059841182309,-0.394706044758124
"1997","Perf+ %of Ki67+CD4","A","FA - BA","FA1:Time365",0.124876705673889,0.413486488137914,0.762645082500317,0.302009156904391
"1998","Perf+ %of Ki67+CD4","A","FA - BA","FA2:Time365",0.150584718424469,0.519646063141465,0.771982072599654,0.289783237294487
"1999","Perf+ %of Ki67+CD4","A","FA - BA","Time56:GenderM",-0.233695828144058,0.435612275518263,0.591629147373573,-0.536476681852049
"2000","Perf+ %of Ki67+CD4","A","FA - BA","Time365:GenderM",0.225119476658508,0.348847155089336,0.518717177621446,0.645324100753688
"2001","Bulk CD4+/% R7+RA+","A","MVA85A","(Intercept)",-2.31943360361792,0.112394856035427,1.29145383097354e-94,-20.636474705629
"2002","Bulk CD4+/% R7+RA+","A","MVA85A","TreatmentMVA85A",0.12443223347911,0.136807638716166,0.363064329188919,0.909541562494682
"2003","Bulk CD4+/% R7+RA+","A","MVA85A","Time56",0.302475276931084,0.11335031320086,0.00761908462424917,2.66849970140876
"2004","Bulk CD4+/% R7+RA+","A","MVA85A","Time365",-0.400940746951053,0.120612516509623,0.000886709458328444,-3.32420513686128
"2005","Bulk CD4+/% R7+RA+","A","MVA85A","GenderM",-0.129716579785862,0.136496487574689,0.341945073476458,-0.950329067734305
"2006","Bulk CD4+/% R7+RA+","A","MVA85A","TreatmentMVA85A:Time56",-0.0924756008778054,0.139610923920915,0.507727180631985,-0.662380838695616
"2007","Bulk CD4+/% R7+RA+","A","MVA85A","TreatmentMVA85A:Time365",-0.088460390697489,0.144499090385447,0.540414380184242,-0.612186488243793
"2008","Bulk CD4+/% R7+RA+","A","MVA85A","Time56:GenderM",0.0677773709225223,0.139028134506158,0.625898155159193,0.487508310194007
"2009","Bulk CD4+/% R7+RA+","A","MVA85A","Time365:GenderM",-0.0424404331141077,0.144215232789464,0.768539851143433,-0.294285369812947
"2010","Bulk CD4+/% R7+RA+","A","QFT","(Intercept)",-2.32870623850214,0.114750703185942,1.4643183922624e-91,-20.2936119243531
"2011","Bulk CD4+/% R7+RA+","A","QFT","QFTPositive",0.135714407686414,0.137223253674292,0.322660967443954,0.989004443871743
"2012","Bulk CD4+/% R7+RA+","A","QFT","Time56",0.279238828256594,0.11799485950866,0.0179555325797209,2.36653384240099
"2013","Bulk CD4+/% R7+RA+","A","QFT","Time365",-0.430801895646878,0.123199619420752,0.000470911009763927,-3.49677943545914
"2014","Bulk CD4+/% R7+RA+","A","QFT","GenderM",-0.107418066298467,0.135982847262791,0.429563771966984,-0.789938352231129
"2015","Bulk CD4+/% R7+RA+","A","QFT","QFTPositive:Time56",-0.0268115571563056,0.141272519908561,0.849476767579918,-0.189786075690158
"2016","Bulk CD4+/% R7+RA+","A","QFT","QFTPositive:Time365",-0.0122412634395679,0.145316313413376,0.932866615948317,-0.0842387420381745
"2017","Bulk CD4+/% R7+RA+","A","QFT","Time56:GenderM",0.0550955450768179,0.138732977020168,0.691268845536583,0.397133733162869
"2018","Bulk CD4+/% R7+RA+","A","QFT","Time365:GenderM",-0.0545423744938028,0.144788470974906,0.706393701187862,-0.37670385028968
"2019","Bulk CD4+/% R7+RA+","A","FA - FA","(Intercept)",-1.99779277899976,0.167785892449716,1.09085947419069e-32,-11.9067983000924
"2020","Bulk CD4+/% R7+RA+","A","FA - FA","FA1",-0.13633845759437,0.172602482817454,0.429586995629045,-0.789898588762266
"2021","Bulk CD4+/% R7+RA+","A","FA - FA","FA2",-0.295291553695778,0.238320494329547,0.215326134830938,-1.23905228766206
"2022","Bulk CD4+/% R7+RA+","A","FA - FA","FA3",-0.430609191596202,0.192069139779692,0.0249646768003635,-2.24194887367185
"2023","Bulk CD4+/% R7+RA+","A","FA - FA","Time56",0.21849208776848,0.169479459564093,0.19733027026173,1.2891950937916
"2024","Bulk CD4+/% R7+RA+","A","FA - FA","Time365",-0.81284114758887,0.175657523805444,3.70249089031095e-06,-4.6274200499898
"2025","Bulk CD4+/% R7+RA+","A","FA - FA","GenderM",-0.250678342261028,0.145033757913134,0.0839140710031699,-1.7284137559972
"2026","Bulk CD4+/% R7+RA+","A","FA - FA","FA1:Time56",0.0830371973695126,0.175036389492924,0.635214961100192,0.474399624044287
"2027","Bulk CD4+/% R7+RA+","A","FA - FA","FA2:Time56",0.0786144009371548,0.240073287608547,0.74331998520637,0.327460009067481
"2028","Bulk CD4+/% R7+RA+","A","FA - FA","FA3:Time56",0.0252714528321962,0.193294495363797,0.895980454351325,0.130740675178737
"2029","Bulk CD4+/% R7+RA+","A","FA - FA","FA1:Time365",0.341878894067196,0.178509763009168,0.0554691478481036,1.91518317152007
"2030","Bulk CD4+/% R7+RA+","A","FA - FA","FA2:Time365",0.352962521334264,0.247681123880899,0.154137455213635,1.4250683128521
"2031","Bulk CD4+/% R7+RA+","A","FA - FA","FA3:Time365",0.519099424508566,0.202728641791241,0.0104502765624116,2.5605628288237
"2032","Bulk CD4+/% R7+RA+","A","FA - FA","Time56:GenderM",0.0607862752034378,0.147195749699925,0.679634335432053,0.412962163155915
"2033","Bulk CD4+/% R7+RA+","A","FA - FA","Time365:GenderM",0.12324535136645,0.158562089805013,0.437000250273313,0.777268712325922
"2034","Bulk CD4+/% R7+RA+","A","FA - BA","(Intercept)",-2.42840121105708,0.1312510488186,1.99112483652154e-76,-18.5019566160827
"2035","Bulk CD4+/% R7+RA+","A","FA - BA","FA0",0.430609879321009,0.192069116809858,0.0249644280287578,2.24195272240096
"2036","Bulk CD4+/% R7+RA+","A","FA - BA","FA1",0.294272353098854,0.175273843602656,0.0931658661700818,1.6789290806332
"2037","Bulk CD4+/% R7+RA+","A","FA - BA","FA2",0.135319625653563,0.225632048970859,0.548682300938126,0.599735836601118
"2038","Bulk CD4+/% R7+RA+","A","FA - BA","Time56",0.243761461820233,0.131249464355878,0.0632773343104795,1.85723776486647
"2039","Bulk CD4+/% R7+RA+","A","FA - BA","Time365",-0.293740618586336,0.133648920438233,0.0279596162780263,-2.19785253500862
"2040","Bulk CD4+/% R7+RA+","A","FA - BA","GenderM",-0.250676124343073,0.145033783476525,0.0839168653493266,-1.72839815892721
